DeviceExample.ino
A simple demonstration of TinyGPS++ with an attached GPS module
Testing TinyGPS++ library v. 1.0.2
by Mikal Hart

Lat(deg),Lng(deg),HDOP,Date,Time,Speed(km/h),Course(deg)
-33.958290,18.462736,100,1/17/2019,10:55:12.00,6.80,216.55
-33.958290,18.462736,100,1/17/2019,10:55:12.00,7.46,215.67
-33.958316,18.462715,100,1/17/2019,10:55:13.00,7.46,215.67
-33.958316,18.462715,100,1/17/2019,10:55:13.00,7.69,215.42
-33.958324,18.462680,100,1/17/2019,10:55:14.00,7.69,215.42
-33.958324,18.462680,100,1/17/2019,10:55:14.00,8.56,219.25
-33.958339,18.462652,100,1/17/2019,10:55:15.00,8.56,219.25
-33.958339,18.462652,100,1/17/2019,10:55:15.00,8.65,222.17
-33.958358,18.462640,100,1/17/2019,10:55:16.00,8.65,222.17
-33.958358,18.462640,100,1/17/2019,10:55:16.00,8.82,223.82
-33.958377,18.462635,100,1/17/2019,10:55:17.00,8.82,223.82
-33.958377,18.462635,100,1/17/2019,10:55:17.00,7.32,224.13
-33.958393,18.462629,100,1/17/2019,10:55:18.00,7.32,224.13
-33.958393,18.462629,100,1/17/2019,10:55:18.00,8.07,223.69
-33.958412,18.462627,100,1/17/2019,10:55:19.00,8.07,223.69
-33.958412,18.462627,100,1/17/2019,10:55:19.00,8.52,222.47
-33.958431,18.462612,100,1/17/2019,10:55:20.00,8.52,222.47
-33.958431,18.462612,100,1/17/2019,10:55:20.00,8.61,223.63
-33.958446,18.462589,100,1/17/2019,10:55:21.00,8.61,223.63
-33.958446,18.462589,100,1/17/2019,10:55:21.00,8.74,224.63
-33.958465,18.462575,100,1/17/2019,10:55:22.00,8.74,224.63
-33.958465,18.462575,100,1/17/2019,10:55:22.00,7.52,225.12
-33.958465,18.462577,100,1/17/2019,10:55:23.00,7.52,225.12
-33.958465,18.462577,100,1/17/2019,10:55:23.00,1.17,225.92
-33.958473,18.462579,100,1/17/2019,10:55:24.00,1.17,225.92
-33.958473,18.462579,100,1/17/2019,10:55:24.00,8.41,224.28
-33.958492,18.462560,100,1/17/2019,10:55:25.00,8.41,224.28
-33.958492,18.462560,100,1/17/2019,10:55:25.00,9.07,224.50
-33.958511,18.462541,100,1/17/2019,10:55:26.00,9.07,224.50
-33.958511,18.462541,100,1/17/2019,10:55:26.00,9.22,224.45
-33.958518,18.462575,100,1/17/2019,10:55:27.00,9.22,224.45
-33.958518,18.462575,100,1/17/2019,10:55:27.00,3.24,224.74
-33.958518,18.462574,100,1/17/2019,10:55:28.00,3.24,224.74
-33.958518,18.462574,100,1/17/2019,10:55:28.00,6.07,227.54
-33.958518,18.462566,100,1/17/2019,10:55:29.00,6.07,227.54
-33.958518,18.462566,100,1/17/2019,10:55:29.00,6.56,229.33
-33.958534,18.462560,100,1/17/2019,10:55:30.00,6.56,229.33
-33.958534,18.462560,100,1/17/2019,10:55:30.00,6.17,229.12
-33.958545,18.462549,100,1/17/2019,10:55:31.00,6.17,229.12
-33.958545,18.462549,100,1/17/2019,10:55:31.00,6.44,228.69
-33.958557,18.462533,100,1/17/2019,10:55:32.00,6.44,228.69
-33.958557,18.462533,100,1/17/2019,10:55:32.00,6.44,227.88
-33.958564,18.462532,100,1/17/2019,10:55:33.00,6.44,227.88
-33.958564,18.462532,100,1/17/2019,10:55:33.00,6.37,226.80
-33.958587,18.462516,100,1/17/2019,10:55:34.00,6.37,226.80
-33.958587,18.462516,100,1/17/2019,10:55:34.00,6.54,225.25
-33.958606,18.462484,100,1/17/2019,10:55:35.00,6.54,225.25
-33.958606,18.462484,100,1/17/2019,10:55:35.00,6.69,224.30
-33.958641,18.462463,100,1/17/2019,10:55:36.00,6.69,224.30
-33.958641,18.462463,100,1/17/2019,10:55:36.00,6.93,222.63
-33.958660,18.462448,100,1/17/2019,10:55:37.00,6.93,222.63
-33.958660,18.462448,100,1/17/2019,10:55:37.00,6.96,220.82
-33.958694,18.462417,100,1/17/2019,10:55:38.00,6.96,220.82
-33.958694,18.462417,100,1/17/2019,10:55:38.00,7.22,218.76
-33.958721,18.462398,100,1/17/2019,10:55:39.00,7.22,218.76
-33.958721,18.462398,100,1/17/2019,10:55:39.00,7.52,217.72
-33.958744,18.462375,100,1/17/2019,10:55:40.00,7.52,217.72
-33.958744,18.462375,100,1/17/2019,10:55:40.00,7.76,217.01
-33.958763,18.462362,100,1/17/2019,10:55:41.00,7.76,217.01
-33.958763,18.462362,100,1/17/2019,10:55:41.00,7.91,216.44
-33.958774,18.462350,100,1/17/2019,10:55:42.00,7.91,216.44
-33.958774,18.462350,100,1/17/2019,10:55:42.00,7.96,216.42
-33.958789,18.462333,100,1/17/2019,10:55:43.00,7.96,216.42
-33.958789,18.462333,100,1/17/2019,10:55:43.00,8.13,217.12
-33.958801,18.462314,100,1/17/2019,10:55:44.00,8.13,217.12
-33.958801,18.462314,100,1/17/2019,10:55:44.00,8.19,217.89
-33.958808,18.462299,100,1/17/2019,10:55:45.00,8.19,217.89
-33.958808,18.462299,100,1/17/2019,10:55:45.00,6.35,218.30
-33.958816,18.462295,100,1/17/2019,10:55:46.00,6.35,218.30
-33.958816,18.462295,100,1/17/2019,10:55:46.00,7.33,218.72
-33.958831,18.462289,100,1/17/2019,10:55:47.00,7.33,218.72
-33.958831,18.462289,100,1/17/2019,10:55:47.00,7.19,218.58
-33.958839,18.462324,100,1/17/2019,10:55:48.00,7.19,218.58
-33.958839,18.462324,100,1/17/2019,10:55:48.00,8.00,218.14
-33.958892,18.462238,100,1/17/2019,10:55:49.00,8.00,218.14
-33.958892,18.462238,100,1/17/2019,10:55:49.00,9.59,216.56
-33.958911,18.462234,100,1/17/2019,10:55:50.00,9.59,216.56
-33.958911,18.462234,100,1/17/2019,10:55:50.00,9.91,215.65
-33.958923,18.462226,100,1/17/2019,10:55:51.00,9.91,215.65
-33.958923,18.462226,100,1/17/2019,10:55:51.00,10.11,215.67
-33.958961,18.462221,100,1/17/2019,10:55:52.00,10.11,215.67
-33.958961,18.462221,100,1/17/2019,10:55:52.00,10.37,214.65
-33.958988,18.462228,100,1/17/2019,10:55:53.00,10.37,214.65
-33.958988,18.462228,100,1/17/2019,10:55:53.00,10.50,213.16
-33.958984,18.462249,100,1/17/2019,10:55:54.00,10.50,213.16
-33.958984,18.462249,100,1/17/2019,10:55:54.00,4.52,212.40
-33.958988,18.462263,100,1/17/2019,10:55:55.00,4.52,212.40
-33.958988,18.462263,100,1/17/2019,10:55:55.00,5.82,212.06
-33.959011,18.462261,100,1/17/2019,10:55:56.00,5.82,212.06
-33.959011,18.462261,100,1/17/2019,10:55:56.00,9.45,211.49
-33.959045,18.462268,100,1/17/2019,10:55:57.00,9.45,211.49
-33.959045,18.462268,100,1/17/2019,10:55:57.00,9.63,209.88
-33.959068,18.462284,100,1/17/2019,10:55:58.00,9.63,209.88
-33.959068,18.462284,100,1/17/2019,10:55:58.00,8.95,208.04
-33.959095,18.462284,100,1/17/2019,10:55:59.00,8.95,208.04
-33.959095,18.462284,100,1/17/2019,10:55:59.00,9.80,206.05
-33.959125,18.462284,100,1/17/2019,10:56:00.00,9.80,206.05
-33.959125,18.462284,100,1/17/2019,10:56:00.00,10.04,204.68
-33.959148,18.462284,100,1/17/2019,10:56:01.00,10.04,204.68
-33.959148,18.462284,100,1/17/2019,10:56:01.00,9.00,203.59
-33.959209,18.462226,100,1/17/2019,10:56:02.00,9.00,203.59
-33.959209,18.462226,100,1/17/2019,10:56:02.00,10.41,201.88
-33.959224,18.462232,100,1/17/2019,10:56:03.00,10.41,201.88
-33.959224,18.462232,100,1/17/2019,10:56:03.00,9.83,200.90
-33.959239,18.462228,100,1/17/2019,10:56:04.00,9.83,200.90
-33.959239,18.462228,100,1/17/2019,10:56:04.00,7.33,200.68
-33.959247,18.462221,100,1/17/2019,10:56:05.00,7.33,200.68
-33.959247,18.462221,100,1/17/2019,10:56:05.00,7.20,201.44
-33.959243,18.462217,100,1/17/2019,10:56:06.00,7.20,201.44
-33.959243,18.462217,100,1/17/2019,10:56:06.00,4.04,202.44
-33.959228,18.462215,100,1/17/2019,10:56:07.00,4.04,202.44
-33.959228,18.462215,100,1/17/2019,10:56:07.00,8.19,203.99
-33.959213,18.462211,100,1/17/2019,10:56:08.00,8.19,203.99
-33.959213,18.462211,100,1/17/2019,10:56:08.00,4.52,207.83
-33.959205,18.462219,100,1/17/2019,10:56:09.00,4.52,207.83
-33.959205,18.462219,100,1/17/2019,10:56:09.00,7.89,211.44
-33.959201,18.462244,100,1/17/2019,10:56:10.00,7.89,211.44
-33.959201,18.462244,100,1/17/2019,10:56:10.00,8.04,213.64
-33.959217,18.462259,100,1/17/2019,10:56:11.00,8.04,213.64
-33.959217,18.462259,100,1/17/2019,10:56:11.00,6.02,215.39
-33.959228,18.462284,100,1/17/2019,10:56:12.00,6.02,215.39
-33.959228,18.462284,100,1/17/2019,10:56:12.00,6.82,215.54
-33.959243,18.462291,100,1/17/2019,10:56:13.00,6.82,215.54
-33.959243,18.462291,100,1/17/2019,10:56:13.00,7.57,215.35
-33.959274,18.462287,100,1/17/2019,10:56:14.00,7.57,215.35
-33.959274,18.462287,100,1/17/2019,10:56:14.00,7.80,214.20
-33.959304,18.462282,100,1/17/2019,10:56:15.00,7.80,214.20
-33.959304,18.462282,100,1/17/2019,10:56:15.00,7.76,213.28
-33.959323,18.462274,100,1/17/2019,10:56:16.00,7.76,213.28
-33.959323,18.462274,100,1/17/2019,10:56:16.00,7.95,212.18
-33.959335,18.462278,100,1/17/2019,10:56:17.00,7.95,212.18
-33.959335,18.462278,100,1/17/2019,10:56:17.00,2.89,212.26
-33.959342,18.462261,100,1/17/2019,10:56:18.00,2.89,212.26
-33.959342,18.462261,100,1/17/2019,10:56:18.00,7.61,214.67
-33.959342,18.462249,100,1/17/2019,10:56:19.00,7.61,214.67
-33.959342,18.462249,100,1/17/2019,10:56:19.00,7.32,219.14
-33.959342,18.462263,100,1/17/2019,10:56:20.00,7.32,219.14
-33.959342,18.462263,100,1/17/2019,10:56:20.00,6.19,220.14
-33.959354,18.462284,100,1/17/2019,10:56:21.00,6.19,220.14
-33.959354,18.462284,100,1/17/2019,10:56:21.00,7.46,210.45
-33.959362,18.462305,100,1/17/2019,10:56:22.00,7.46,210.45
-33.959362,18.462305,100,1/17/2019,10:56:22.00,4.89,199.01
-33.959362,18.462320,100,1/17/2019,10:56:23.00,4.89,199.01
-33.959362,18.462320,100,1/17/2019,10:56:23.00,3.02,196.53
-33.959373,18.462350,100,1/17/2019,10:56:24.00,3.02,196.53
-33.959373,18.462350,100,1/17/2019,10:56:24.00,7.35,189.18
-33.959396,18.462369,100,1/17/2019,10:56:25.00,7.35,189.18
-33.959396,18.462369,100,1/17/2019,10:56:25.00,7.72,184.04
-33.959411,18.462388,100,1/17/2019,10:56:26.00,7.72,184.04
-33.959411,18.462388,100,1/17/2019,10:56:26.00,7.30,178.77
-33.959419,18.462400,100,1/17/2019,10:56:27.00,7.30,178.77
-33.959419,18.462400,100,1/17/2019,10:56:27.00,3.41,174.89
-33.959430,18.462411,100,1/17/2019,10:56:28.00,3.41,174.89
-33.959430,18.462411,100,1/17/2019,10:56:28.00,6.13,173.73
-33.959442,18.462423,100,1/17/2019,10:56:29.00,6.13,173.73
-33.959442,18.462423,100,1/17/2019,10:56:29.00,7.96,173.24
-33.959449,18.462427,100,1/17/2019,10:56:30.00,7.96,173.24
-33.959449,18.462427,100,1/17/2019,10:56:30.00,2.41,170.30
-33.959442,18.462434,100,1/17/2019,10:56:31.00,2.41,170.30
-33.959442,18.462434,100,1/17/2019,10:56:31.00,4.07,171.86
-33.959411,18.462444,100,1/17/2019,10:56:32.00,4.07,171.86
-33.959411,18.462444,100,1/17/2019,10:56:32.00,7.04,172.70
-33.959392,18.462455,100,1/17/2019,10:56:33.00,7.04,172.70
-33.959392,18.462455,100,1/17/2019,10:56:33.00,6.70,171.99
-33.959400,18.462455,100,1/17/2019,10:56:34.00,6.70,171.99
-33.959400,18.462455,100,1/17/2019,10:56:34.00,4.17,172.46
-33.959400,18.462450,110,1/17/2019,10:56:35.00,4.17,172.46
-33.959400,18.462450,110,1/17/2019,10:56:35.00,2.72,171.27
-33.959400,18.462478,100,1/17/2019,10:56:36.00,2.72,171.27
-33.959400,18.462478,100,1/17/2019,10:56:36.00,2.06,170.08
-33.959411,18.462480,100,1/17/2019,10:56:37.00,2.06,170.08
-33.959411,18.462480,100,1/17/2019,10:56:37.00,5.65,172.33
-33.959438,18.462469,100,1/17/2019,10:56:38.00,5.65,172.33
-33.959438,18.462469,100,1/17/2019,10:56:38.00,5.98,176.25
-33.959445,18.462463,100,1/17/2019,10:56:39.00,5.98,176.25
-33.959445,18.462463,100,1/17/2019,10:56:39.00,0.26,176.25
-33.959453,18.462459,100,1/17/2019,10:56:40.00,0.26,176.25
-33.959453,18.462459,100,1/17/2019,10:56:40.00,0.00,176.25
-33.959457,18.462459,100,1/17/2019,10:56:41.00,0.00,176.25
-33.959457,18.462459,100,1/17/2019,10:56:41.00,0.00,176.25
-33.959457,18.462461,100,1/17/2019,10:56:42.00,0.00,176.25
-33.959457,18.462461,100,1/17/2019,10:56:42.00,0.00,176.25
-33.959461,18.462461,100,1/17/2019,10:56:43.00,0.00,176.25
-33.959461,18.462461,100,1/17/2019,10:56:43.00,0.00,176.25
-33.959465,18.462461,100,1/17/2019,10:56:44.00,0.00,176.25
-33.959465,18.462461,100,1/17/2019,10:56:44.00,0.00,176.25
-33.959468,18.462461,100,1/17/2019,10:56:45.00,0.00,176.25
-33.959468,18.462461,100,1/17/2019,10:56:45.00,0.00,176.25
-33.959472,18.462461,100,1/17/2019,10:56:46.00,0.00,176.25
-33.959472,18.462461,100,1/17/2019,10:56:46.00,0.00,176.25
-33.959476,18.462463,100,1/17/2019,10:56:47.00,0.00,176.25
-33.959476,18.462463,100,1/17/2019,10:56:47.00,0.00,176.25
-33.959476,18.462465,100,1/17/2019,10:56:48.00,0.00,176.25
-33.959476,18.462465,100,1/17/2019,10:56:48.00,0.00,176.25
-33.959476,18.462467,100,1/17/2019,10:56:49.00,0.00,176.25
-33.959476,18.462467,100,1/17/2019,10:56:49.00,0.00,176.25
-33.959476,18.462469,100,1/17/2019,10:56:50.00,0.00,176.25
-33.959476,18.462469,100,1/17/2019,10:56:50.00,0.00,176.25
-33.959476,18.462469,100,1/17/2019,10:56:51.00,0.00,176.25
-33.959476,18.462469,100,1/17/2019,10:56:51.00,0.00,176.25
-33.959472,18.462472,100,1/17/2019,10:56:52.00,0.00,176.25
-33.959472,18.462472,100,1/17/2019,10:56:52.00,0.00,176.25
-33.959472,18.462474,100,1/17/2019,10:56:53.00,0.00,176.25
-33.959472,18.462474,100,1/17/2019,10:56:53.00,0.00,176.25
-33.959468,18.462478,100,1/17/2019,10:56:54.00,0.00,176.25
-33.959468,18.462478,100,1/17/2019,10:56:54.00,0.00,176.25
-33.959468,18.462480,100,1/17/2019,10:56:55.00,0.00,176.25
-33.959468,18.462480,100,1/17/2019,10:56:55.00,0.00,176.25
-33.959465,18.462482,100,1/17/2019,10:56:56.00,0.00,176.25
-33.959465,18.462482,100,1/17/2019,10:56:56.00,0.00,176.25
-33.959465,18.462482,100,1/17/2019,10:56:57.00,0.00,176.25
-33.959465,18.462482,100,1/17/2019,10:56:57.00,0.00,176.25
-33.959465,18.462482,100,1/17/2019,10:56:58.00,0.00,176.25
-33.959465,18.462482,100,1/17/2019,10:56:58.00,0.00,176.25
-33.959465,18.462482,100,1/17/2019,10:56:59.00,0.00,176.25
-33.959465,18.462482,100,1/17/2019,10:56:59.00,0.00,176.25
-33.959465,18.462484,100,1/17/2019,10:57:00.00,0.00,176.25
-33.959465,18.462484,100,1/17/2019,10:57:00.00,0.00,176.25
-33.959465,18.462484,100,1/17/2019,10:57:01.00,0.00,176.25
-33.959465,18.462484,100,1/17/2019,10:57:01.00,0.00,176.25
-33.959465,18.462486,100,1/17/2019,10:57:02.00,0.00,176.25
-33.959465,18.462486,100,1/17/2019,10:57:02.00,0.00,176.25
-33.959465,18.462486,100,1/17/2019,10:57:03.00,0.00,176.25
-33.959465,18.462486,100,1/17/2019,10:57:03.00,0.00,176.25
-33.959465,18.462486,100,1/17/2019,10:57:04.00,0.00,176.25
-33.959465,18.462486,100,1/17/2019,10:57:04.00,0.00,176.25
